split,column,value,count,freq
validation,interpretation,"# Analysis of ""Lex Talionis - A Moral Discourse"" by Adam Lindsay Gordon

## 1. Summary

The poem ""Lex Talionis - A Moral Discourse"" by Adam Lindsay Gordon explores themes of human cruelty, the moral implications of hunting and killing animals, and the inevitability of facing consequences for one's actions. Gordon juxtaposes the ease with which humans kill animals for sport with the potential for humans to face similar dangers and sufferings. The poem questions the morality of deriving pleasure from killing and suggests that a reckoning for such actions is inevitable.

## 2. Stanza-by-Stanza Breakdown

### Stanza 1
- **Summary:** Humans are depicted as having a natural inclination to kill animals for sport, with an unquestioned right to do so.
- **Literary Devices:** The stanza uses parallel structure (""To beasts of the field, and fowls of the air, And fish of the sea alike"") and alliteration (""license to kill,"" ""work our will"").
- **Contribution:** This stanza sets the stage by establishing humanity's dominant and destructive relationship with nature.

### Stanza 2
- **Summary:** The stanza emphasizes the world's acceptance of the strong preying on the weak, highlighting the enjoyment humans derive from hunting.
- **Literary Devices:** The use of irony is prominent (""few, I reckon, our rights gainsay In this world of rapine and wrong"").
- **Contribution:** It underscores the moral indifference and societal acceptance of violence against weaker creatures.

### Stanza 3
- **Summary:** The poet admits that while not everyone enjoys killing, many do, especially when there is no personal risk involved.
- **Literary Devices:** Irony and rhetorical questioning (""Our victims suffer but little, we trust"").
- **Contribution:** This stanza introduces the idea of moral ambiguity and the potential cruelty inherent in hunting.

### Stanza 4
- **Summary:** The poet questions whether humans, who kill for sport, will shy away from facing their own peril.
- **Literary Devices:** Metaphor (""the measure we mete is meted to us"") and rhetorical questions.
- **Contribution:** It challenges hunters to consider their reactions when faced with danger themselves.

### Stanza 5
- **Summary:** The stanza contrasts the insignificant risk of hunting small game with the considerable danger of hunting large predators like grizzlies.
- **Literary Devices:** Vivid imagery and juxtaposition (""short is the dying pheasant's pain"" vs. ""the grizzly's lair"").
- **Contribution:** It highlights the disparity between the risk to hunters and the suffering of their prey, suggesting a more equal struggle with dangerous animals.

### Stanza 6
- **Summary:** The stanza describes the deadly struggle between a hunter and a grizzly bear, emphasizing the fairness of such a fight.
- **Literary Devices:** Graphic imagery and personification (""shaggy giant's terrific fangs"").
- **Contribution:** It conveys the brutal reality of hunting dangerous animals and the justness of the risk involved.

### Stanza 7
- **Summary:** The stanza reflects on the inevitability of facing one's destiny, no matter how secure one feels.
- **Literary Devices:** Repetition and alliteration (""Short shrift! sharp fate! dark doom to dree!"").
- **Contribution:** It broadens the poem's scope, suggesting that everyone is subject to fate and potential doom.

### Stanza 8
- **Summary:** The poet imagines the terror of sinking on a ship, comparing it to the violent deaths of animals.
- **Literary Devices:** Vivid imagery and simile (""a cauldron of boiling surf"").
- **Contribution:** It draws a parallel between human suffering and the suffering inflicted on animals, emphasizing the shared vulnerability.

### Stanza 9
- **Summary:** The stanza contrasts the brutality of animal attacks with the fear of shipwrecks, suggesting that nature's violence can sometimes be less cruel than human actions.
- **Literary Devices:** Contrast and irony (""Oh! sunderings short of body and breath!"").
- **Contribution:** It questions whether human suffering at the hands of nature might be more merciful than the suffering humans inflict on animals.

## 3. Structure and Form

The poem consists of nine stanzas, each with eight lines. The rhyme scheme follows an ABAB CDCD pattern, and the meter is primarily iambic tetrameter. The consistent structure and rhyme scheme lend a rhythmic and almost chant-like quality to the poem, reinforcing its moral and philosophical reflections. Enjambment is used to maintain the flow of thought across lines, while caesura adds emphasis to critical points.

## 4. Imagery, Symbolism, and Figurative Language

- **Imagery:** The poem is rich in vivid imagery, such as ""a cauldron of boiling surf"" and ""the grizzly's lair,"" which create strong visual impressions.
- **Symbolism:** Animals symbolize the innocence and vulnerability of the weak, while human hunters represent power and moral ambiguity.
- **Figurative Language:** Metaphors (""the measure we mete is meted to us"") and similes (""like timber by timber, plank by plank"") enhance the poem's thematic depth by drawing parallels between human actions and their consequences.

## 5. Tone and Mood

- **Tone:** The tone is contemplative and critical, with a sense of moral questioning and philosophical reflection.
- **Mood:** The mood varies from somber and reflective to tense and suspenseful, particularly in the descriptions of hunting dangerous animals and facing peril at sea. The overall mood encourages readers to ponder the ethics of their actions and their eventual consequences.",1,0.0003894080996884735
validation,interpretation,"### 1. Summary
""Welcome To The Nations"" by Oliver Wendell Holmes is a celebratory and reflective poem that marks the end of a century, emphasizing themes of peace, unity, and the welcoming nature of a nation. The poem portrays a transition from conflict to friendship, using vivid imagery and symbols to convey a sense of triumph and harmony. Key emotions include pride, hope, and a reverence for liberty and peace.

### 2. Stanza-by-Stanza Breakdown

#### Stanza 1
- **Summary:** The poet describes the conclusion of a century, marked by the setting sun, and the shift from war to peace.
- **Literary Devices:**
  - **Metaphor:** ""Bright on the banners of lily and rose"" uses flowers to symbolize purity and beauty.
  - **Personification:** The cannon is described as having ""scowled.""
- **Contribution to Theme:** This stanza sets the tone for the poem, highlighting the end of conflict and the beginning of peace.

#### Stanza 2
- **Summary:** The poet highlights the echoes of welcome that reverberate through the nation, symbolizing the acceptance of peace and liberty.
- **Literary Devices:**
  - **Simile:** ""Welcome! a shout like the war trumpet's swell"" compares the shout of welcome to a war trumpet.
  - **Repetition:** The word ""Welcome!"" is repeated to emphasize the nation's open arms.
- **Contribution to Theme:** It reinforces the theme of welcome and unity, emphasizing the nation's readiness to embrace peace.

#### Stanza 3
- **Summary:** The poet calls out to other nations and islands, inviting them to join in the peace symbolized by native trees.
- **Literary Devices:**
  - **Symbolism:** The palm and the pine symbolize different regions coming together in harmony.
  - **Personification:** Trees are described as murmuring and entwining their branches over children.
- **Contribution to Theme:** This stanza broadens the theme of unity to a global scale, inviting other nations to partake in the peace.

### 3. Structure and Form
- **Structure:** The poem consists of three stanzas, each eight lines long.
- **Rhyme Scheme:** ABABABAB for the first stanza, ABABABAB for the second, and ABABABAB for the third.
- **Meter:** The poem follows a rhythmic pattern that enhances its musical quality.
- **Literary Devices:** 
  - **Repetition:** The frequent use of ""Welcome!"" and ""Lo!"" adds emphasis to the themes.
  - **Enjambment:** Present, allowing the poem to flow smoothly and maintain its rhythm.

### 4. Imagery, Symbolism, and Figurative Language
- **Imagery:** Vivid images like ""banners of lily and rose"" and ""garlands of lily and rose"" create a visual of beauty and peace.
- **Symbolism:** 
  - **Flowers (lily and rose):** Represent purity and beauty.
  - **Liberty's bell:** Symbolizes freedom and independence.
  - **Palm and pine:** Represent different regions and the unity between them.
- **Figurative Language:**
  - **Metaphors and Similes:** Enhance the poetic quality and deepen the meaning, such as comparing the shout of welcome to a war trumpet.

### 5. Tone and Mood
- **Tone:** The tone is celebratory and reverent, reflecting pride in the nation's achievements and hope for the future.
- **Mood:** The mood is uplifting and triumphant, instilling a sense of peace and unity in the reader.",1,0.0003894080996884735
validation,interpretation,"## 1. Summary

""Leda and the Swan"" by William Butler Yeats is a powerful and evocative poem that retells the Greek myth of Leda's rape by the god Zeus, who has taken the form of a swan. The poem explores themes of power, violence, and the intersection of human and divine forces. The emotions conveyed include terror, helplessness, and the overwhelming nature of divine power over mortal beings. The poem also hints at the consequential impact of this mythological event on human history.

## 2. Stanza-by-Stanza Breakdown

### Stanza 1
- **Summary:** The poem begins with a sudden and violent image of a swan attacking a girl, Leda. The swan's wings beat above her, and she is rendered helpless as he holds her down.
- **Literary Devices:** 
  - **Imagery:** The vivid description of ""great wings beating"" and ""her nape caught in his bill"" creates a powerful visual.
  - **Personification:** The swan's actions are described in human terms, emphasizing the violence of the encounter.
  - **Alliteration:** The repetition of the 'b' sound in ""beating still"" and ""breast upon his breast"" adds a rhythmic force to the description.
- **Contribution to Theme:** This stanza sets the stage for the themes of power and violation, illustrating the overwhelming force of the divine over the mortal.

### Stanza 2
- **Summary:** The poem questions how Leda, in her terror and helplessness, could resist the swan's powerful assault. The swan's physical dominance is highlighted.
- **Literary Devices:** 
  - **Rhetorical Questions:** The stanza uses questions to emphasize Leda's powerlessness (""How can those terrified vague fingers push / The feathered glory from her loosening thighs?"").
  - **Metaphor:** ""Feathered glory"" as a metaphor for Zeus in his swan form.
- **Contribution to Theme:** This stanza deepens the sense of Leda's helplessness and the overpowering nature of the swan's assault, reinforcing the themes of power and submission.

### Stanza 3
- **Summary:** The stanza describes the physical and historical consequences of the encounter, implying that this moment engenders the fall of Troy and the death of Agamemnon.
- **Literary Devices:** 
  - **Imagery:** ""A shudder in the loins"" and ""the broken wall, the burning roof and tower"" create a visceral connection between the assault and its historical aftermath.
  - **Symbolism:** The ""broken wall"" and ""burning roof and tower"" symbolize the destruction of Troy, while ""Agamemnon dead"" refers to the future consequences of this mythological event.
- **Contribution to Theme:** This stanza links the immediate violence of the encounter to the broader historical and mythological consequences, showing how a single act of divine intervention can shape the course of history.

### Stanza 4
- **Summary:** The poem ends by questioning whether Leda, in her moment of violation, gained any of Zeus's knowledge or power before he let her fall away.
- **Literary Devices:** 
  - **Rhetorical Question:** The final question leaves the reader pondering the transfer of divine knowledge and power.
  - **Personification:** The ""indifferent beak"" highlights the cold, unfeeling nature of Zeus's actions.
- **Contribution to Theme:** This stanza adds a philosophical dimension, questioning the potential for transformation or enlightenment through such a violent encounter, and whether any knowledge or power was imparted to Leda.

## 3. Structure and Form

The poem consists of a single fourteen-line stanza, resembling a Petrarchan sonnet but with some deviations. It follows an irregular rhyme scheme and meter, which adds to the chaotic and intense nature of the content. The form's tight structure contrasts with the violent imagery, enhancing the emotional impact. The use of enjambment throughout the poem creates a sense of urgency and continuity, reflecting the unstoppable force of the assault.

## 4. Imagery, Symbolism, and Figurative Language

- **Imagery:** The poem is rich with vivid and violent imagery, such as ""great wings beating,"" ""her nape caught in his bill,"" and ""the broken wall, the burning roof and tower."" These images create a powerful visual representation of the assault and its consequences.
- **Symbolism:** The swan symbolizes divine power and violence, while the references to the ""broken wall"" and ""burning roof"" symbolize the destruction of Troy and the far-reaching impact of this mythological event.
- **Figurative Language:** Metaphors like ""feathered glory"" and the personification of the swan's actions elevate the poem's language, making the encounter feel both mythic and immediate.

## 5. Tone and Mood

- **Tone:** The poem's tone is intense and dramatic, conveying the violence and power of the encounter. It shifts towards a contemplative and philosophical tone in the final lines.
- **Mood:** The mood is one of terror and helplessness, evoking empathy for Leda's plight. The historical references add a sense of inevitability and tragedy, highlighting the far-reaching consequences of the divine assault.

Overall, ""Leda and the Swan"" masterfully combines vivid imagery, powerful themes, and a dramatic tone to explore the interplay of divine power and mortal vulnerability.",1,0.0003894080996884735
validation,interpretation,"### 1. Summary

""Years Ago"" by Victor James Daley is a nostalgic reflection on a past love that has since faded with time and distance. The poem explores themes of lost love, memory, and the passage of time. It conveys emotions of longing, sorrow, and a lingering connection despite separation. The poet reminisces about the beauty and intensity of a youthful romance that has been irrevocably altered by life's changes.

### 2. Stanza-by-Stanza Breakdown

#### Stanza 1
- **Summary**: The poet reflects on the lost beauty and joy of past summers and songs, lamenting the separation from his loved one.
- **Literary Devices**: Uses metaphor (""The old dead flowers of bygone summers"") and alliteration (""seas divide, and the seasons sever"").
- **Contribution to Theme**: Establishes the sense of loss and separation that permeates the poem.

#### Stanza 2
- **Summary**: The poet recalls a ship sailing away, representing the physical and emotional departure from his beloved.
- **Literary Devices**: Simile (""My heart went back as a dove goes homeward""), imagery (fierce sea-eagles, storm-winds).
- **Contribution to Theme**: Highlights the emotional pain of separation and the yearning for the past.

#### Stanza 3
- **Summary**: The poet's heart returns bruised and broken, symbolizing unfulfilled love and lingering sorrow.
- **Literary Devices**: Metaphor (heart as a dove), imagery (rose-red garden, laughing mouth).
- **Contribution to Theme**: Emphasizes the enduring impact of lost love on the poet's heart.

#### Stanza 4
- **Summary**: The poet recalls the scent of clover and lilac, which reminds him of his beloved and their shared past.
- **Literary Devices**: Olfactory imagery (scent of clover bloom), symbolism (lilac-odour of love).
- **Contribution to Theme**: Connects sensory memories with emotional experiences, deepening the sense of nostalgia.

#### Stanza 5
- **Summary**: The poet describes the lilac trees as markers of dead dreams and memories, introducing the presence of death and decay.
- **Literary Devices**: Personification (Death comes with breath scent-laden), metaphor (Autumn as a maiden).
- **Contribution to Theme**: Introduces the theme of mortality and the finality of lost love.

#### Stanza 6
- **Summary**: The poet idealizes his beloved, comparing her beauty to divine and natural elements.
- **Literary Devices**: Hyperbole (fairer than the fair ideal), simile (lips redder than night-shade berries).
- **Contribution to Theme**: Reflects the poet's idealized memory of his beloved, contrasting with the reality of loss.

#### Stanza 7
- **Summary**: The poet laments the end of their love and reminisces about their emotional connection.
- **Literary Devices**: Allusion (king in Thule), metaphor (love sleeps in shroud).
- **Contribution to Theme**: Highlights the enduring nature of the poet's love despite the end of the relationship.

#### Stanza 8
- **Summary**: The poet describes the fading of the ship and the distant homeland, symbolizing the fading of his past.
- **Literary Devices**: Simile (fields faded like ghosts at morn), imagery (flowerful fields, seas of sand).
- **Contribution to Theme**: Emphasizes the passage of time and the distance between past and present.

#### Stanza 9
- **Summary**: The poet envisions his beloved as an angelic figure, suggesting a spiritual connection.
- **Literary Devices**: Metaphor (God drew you to heaven), simile (face shines star-bright).
- **Contribution to Theme**: Portrays the beloved as transcendent and eternal in the poet's memory.

#### Stanza 10
- **Summary**: The poet kisses a rose from a cherished tree, symbolizing his undying love and the hope for a future reunion.
- **Literary Devices**: Symbolism (rose from cherished tree), metaphor (strings of Being).
- **Contribution to Theme**: Suggests that love transcends physical separation and can endure through time.

### 3. Structure and Form

The poem is composed of ten stanzas, each with four lines (quatrains). The rhyme scheme is ABAB, contributing to a rhythmic and melodic quality that underscores the poem's nostalgic tone. The consistent meter and rhyme scheme help to reinforce the themes of memory and the passage of time. Literary devices such as repetition and enjambment are used to create a flowing narrative and emotional continuity.

### 4. Imagery, Symbolism, and Figurative Language

- **Imagery**: Vivid descriptions of natural elements (flowers, seas, storms) evoke sensory experiences and memories.
- **Symbolism**: Roses symbolize love and memory; the ship represents departure and separation.
- **Figurative Language**: Metaphors (heart as a dove), similes (lips redder than berries), and personification (Death as a maiden) enhance the emotional depth and thematic richness.

### 5. Tone and Mood

- **Tone**: The tone is reflective and melancholic, with a sense of longing and reverence for the past.
- **Mood**: The mood is nostalgic and sorrowful, evoking feelings of loss, yearning, and a bittersweet appreciation for memories.

",1,0.0003894080996884735
validation,poem,"

",6,0.002336448598130841
validation,poem,"

 


 
",2,0.000778816199376947
validation,poem,"

 
",2,0.000778816199376947
validation,poem,"""Let such teach others, who themselves excel,
And censure freely who have written well.""",1,0.0003894080996884735
validation,poem,"
Afternoon darkens into evening. A man falls deeper and deeper into the slow spiral of sleep, into the drift of it, the length of it, through what feels like mist, and comes at last to an open door through which he passes without knowing why, then again without knowing why goes to a room where he sits and waits while the room seems to close around him and the dark is darker than any he has known, and he feels something forming within him without being sure what it is, its hold on him growing, as if a story were about to unfold, in which two characters, Pleasure and Pain, commit the same crime, the one that is his, that he will confess to again and again, until it means nothing.
",1,0.0003894080996884735
validation,poem,"Vital spark of heav'nly flame,
Quit, oh, quit, this mortal frame!
Trembling, hoping, ling'ring, flying,
Oh, the pain, the bliss of dying!
Cease, fond Nature, cease thy strife,
And let me languish into life!
Hark! they whisper; Angels say,
Sister Spirit, come away.
What is this absorbs me quite,
Steals my senses, shuts my sight,
Drowns my spirits, draws my breath?
Tell me, my Soul! can this be Death?
The world recedes; it disappears;
Heav'n opens on my eyes; my ears
With sounds seraphic ring:
Lend, lend your wings! I mount! I fly!
O Grave! where is thy Victory?
O Death! where is thy Sting?",1,0.0003894080996884735
validation,poem,"
Is this the river East I heard?— Where the ferries, tugs and sailboats stirred And the reaching wharves from the inner land Ourstretched, like the harmless receiving hand—   And the silvery tinge that sparkles aloud Like the brilliant white demons, which a tide has towed From the rays of the morning sun Which it doth ceaselessly shine upon.   But look at the depth of the drippling tide The dripples, reripples like the locusts astride; As the boat turns upon the silvery spread It leaves—strange—a shadow dead.   And the very charms from the reflective river And from the stacks of the floating boat— There seemeth the quality ne’er to dissever Like the ruffles from the mystified smoke.
",1,0.0003894080996884735
validation,poem,"
Let me not thirst with this Hock at my Lip, Nor beg, with domains in my pocket—
",1,0.0003894080996884735
validation,poem,"Can I not come to Thee, my God, for these
So very many meeting hindrances,
That slack my pace, but yet not make me stay?
Who slowly goes, rids, in the end, his way.
Clear Thou my paths, or shorten Thou my miles,
Remove the bars, or lift me o'er the stiles;
Since rough the way is, help me when I call,
And take me up; or else prevent the fall.
I ken my home, and it affords some ease
To see far off the smoking villages.
Fain would I rest, yet covet not to die
For fear of future biting penury:
No, no, my God, Thou know'st my wishes be
To leave this life, not loving it, but Thee.
",1,0.0003894080996884735
validation,poem,"If he, from heaven that filched that living fire,
Condemned by Jove to endless torment be,
I greatly marvel how you still go free
That far beyond Prometheus did aspire.
The fire he stole, although of heavenly kind,
Which from above he craftily did take,
Of lifeless clods us living men to make
He did bestow in temper of the mind.
But you broke into heaven's immortal store,
Where virtue, honour, wit, and beauty lay;
Which taking thence, you have escaped away,
Yet stand as free as e'er you did before.
Yet old Prometheus punished for his rape;
Thus poor thieves suffer when the greater 'scape.",1,0.0003894080996884735
validation,poem,"Feed my lambs! the Saviour said,
Near two thousand years ago;
If we truly love the Lord,
By obedience, love we'll show.
What was said to Peter then,
In that distant age and clime,
Sure is binding on us now,
Here and to the end of time.
If our Shepherd then we love,
His commandments we'll obey;
Let us true disciples prove,
Feed his lambs as best we may.
Twice twelve years have passed this day,[2]
Since our Sabbath School commenced;
Countless lessons have been learned,
Much instruction been dispensed.
Let us up and doing be,
Sow the seed all times and hours;
Cast our bread on water even,
Tax with vigor all our powers.
May the teachers now engaged,
Courage take, and persevere;
They'll not fail of their reward,
Though they may not meet it here.
God is faithful, who hath said,
(Let the thought allay your fears,)
""They with joy shall surely reap,
Who have sown in prayers and tears.""
Then sow the seed with prayers and tears;
Never doubt, but faithful be;
Though thou reapest not for years,
A rich harvest thou wilt see.
Happy faces now we miss,
Who were wont these seats to fill;
Loved and lovely passed away,
Yet they're fresh in memory still.
Soon their earthly race was run,
In the morning called away;
Others soon may follow them,
May all hear the Saviour say,
""Well done, faithful servant; thou
Hast o'er few things faithful been,
I will make the ruler now
Over many - enter in.""
",1,0.0003894080996884735
validation,poem,"The white moth-mullein brushed its slim
Cool, faery flowers against his knee;
In places where the way lay dim
The branches, arching suddenly,
Made tomblike mystery for him.
The wild-rose and the elder, drenched
With rain, made pale a misty place,
From which, as from a ghost, he blenched;
He walking with averted face,
And lips in desolation clenched.
For far within the forest, where
Weird shadows stood like phantom men,
And where the ground-hog dug its lair,
The she-fox whelped and had her den,
The thing kept calling, buried there.
One dead trunk, like a ruined tower,
Dark-green with toppling trailers, shoved
Its wild wreck o'er the bush; one bower
Looked like a dead man, capped and gloved,
The one who haunted him each hour.
Now at his side he heard it: thin
As echoes of a thought that speaks
To conscience. Listening with his chin
Upon his palm, against his cheeks
He felt the moon's white finger win.
And now the voice was still: and lo,
With eyes that stared on naught but night,
He saw? what none on earth shall know!
Was it the face that far from sight
Had lain here, buried long ago?
But men who found him, thither led
By the wild fox, within that place
Read in his stony eyes, 'tis said,
The thing he saw there, face to face,
The thing that left him staring dead.",1,0.0003894080996884735
validation,poem,"Mood food. In deep, deep water
without the thought of water bottom,
I thought of you.
Sous la peau rouge,
Chartreuse, I thought
of you.
Dans le cafe du paradis,
ile au emeraude.
Cascades aux ecrivisses
la belle aux Bois dormant.
Tir a l'arc, volcon.
Precious little majesty to Words
nor necromancy of place names,
ma douce.
Partout, je te vous.",1,0.0003894080996884735
validation,poem,"
The grey sky, lighter & darker
greys,
            lights between & delicate
            lavenders also
blue-greys in smaller strokes,
                                                      & swashes
of mauve-grey on the Hudson—
                                                           openings
of light to the blue oblong
off-center
                   where the door to the warehouse
shows—
                the larger smearings darkening
                                                                          deep
into blues
                             So alight that sky,
                             late August,
early evening,
                             I had to
gasp at it,
                   stand there hardly moving
to breathe it,       using
whatever my body gave me,
                                                    at
that moment       attending to it,
thinking:
                  Turner, he should have
seen it,
              he would have given it
back to us,
                     not let it die away
                                                                       And that other
evening, walking down Bank Street from marketing,
the sky fiery over the river,
                                                  luminous but
hot in its flowering also,
                                              rich in color
as Venice seen by Guardi—more aflame even,
the sky moving in a pulse,
                                                its fire breathing
in a pulse verging on danger—mane of a lioness
affronted.
                         That brilliance—the eye of the lion
filled to the lids with
flame
                  And his eyes, Turner's, that bright grey eye
at seventy-six,
                           ""brilliant as
the eye of a child""
                                 who grew his thumbnail
in the shape of an eagle's claw,
                                                          the better
to use it in painting
                                     In Kirby Lonsdale, Yorkshire,
where Turner first drew mountain-landscapes,
                                      I found Blake's Marriage
of Heaven and Hell",1,0.0003894080996884735
validation,poem,"[1]
Within a savage forest grot
A satyr and his chips
Were taking down their porridge hot;
Their cups were at their lips.
You might have seen in mossy den,
Himself, his wife, and brood;
They had not tailor-clothes, like men,
But appetites as good.
In came a traveller, benighted,
All hungry, cold, and wet,
Who heard himself to eat invited
With nothing like regret.
He did not give his host the pain
His asking to repeat;
But first he blew with might and main
To give his fingers heat.
Then in his steaming porridge dish
He delicately blew.
The wondering satyr said, 'I wish
The use of both I knew.'
'Why, first, my blowing warms my hand,
And then it cools my porridge.'
'Ah!' said his host, 'then understand
I cannot give you storage.
'To sleep beneath one roof with you,
I may not be so bold.
Far be from me that mouth untrue
Which blows both hot and cold.'",1,0.0003894080996884735
validation,poem,"
Even at my favorite coffeeshop downtown, Redford
is a hard man to feed. This morning, he picks
at his Grilled Asiago Mastercrust with a slow, disdainful frown.Could they spare the fromage on this so-called ""treat?""
He takes a sip of hazelnut coffee, then winces delicately
into the neck of his sweater vest. I bite powerfully
through my Cinnamon Frenchroll: Well, if you really don't think
you got enough—""fromage""—you should just go back up there
& tell the girl",1,0.0003894080996884735
validation,poem,"Sinners confounded are a twofold way,
Either as when, the learned schoolmen say,
Men's sins destroyed are when they repent,
Or when, for sins, men suffer punishment.",1,0.0003894080996884735
validation,poem,"In dim samite was she bedight,
And on her hair a hoop of gold,
Like fox-fire in the tawn moonlight,
Was glimmering cold.
With soft gray eyes she gloomed and glowered;
With soft red lips she sang a song:
What knight might gaze upon her face,
Nor fare along?
For all her looks were full of spells,
And all her words of sorcery;
And in some way they seemed to say
""Oh, come with me!
""Oh, come with me! oh, come with me!
Oh, come with me, my love, Sir Kay!""--
How should he know the witch, I trow,
Morgan le Fay?
How should he know the wily witch,
With sweet white face and raven hair?
Who by her art bewitched his heart
And held him there.
For soul and sense had waxed amort
To wold and weald, to slade and stream;
And all he heard was her soft word
As one adream.
And all he saw was her bright eyes,
And her fair face that held him still;
And wild and wan she led him on
O'er vale and hill.
Until at last a castle lay
Beneath the moon, among the trees;
Its Gothic towers old and gray
With mysteries.
Tall in its hall an hundred knights
In armor stood with glaive in hand;
The following of some great King,
Lord of that land.
Sir Bors, Sir Balin, and Gawain,
All Arthur's knights, and many mo;
But these in battle had been slain
Long years ago.
But when Morgan with lifted hand
Moved down the hall, they louted low;
For she was Queen of Shadowland,
That woman of snow.
Then from Sir Kay she drew away,
And mocking at him by her side,--
""Behold, Sir Knights, the knave who slew
Your King,"" she cried.
Then like one man those shadows raised
Their swords, whereon the moon glanced gray;
And clashing all strode from the wall
Against Sir Kay.
And on his body, bent and bowed,
The hundred blades like one blade fell;
While over all rang long and loud
The mirth of Hell.
",1,0.0003894080996884735
validation,poem,"
Must I, in this question I am asking, include myselfAsking it? Must I include my face—My face that I cannot see—through which I speakThis question about my eyes, about the fieldOf vision, in which my hands press down these lettersUnattached to my arms? The sunlightComes in the window and lights up my handsAs they work. The world is not being kindBut there is the sensation of kindness. There is an appeal to a rule when we realize a termBehaves uncomfortably. God falls down Into grammar and says ",1,0.0003894080996884735
